term,estimate,std.error,statistic,p.value,conf.low,conf.high,relative_time,visual_time
relative_time::-5,-0.8895318221937161,0.1459822055890105,-6.093426377582281,1.149274492699181e-9,-1.1756891028825955,-0.6033745415048366,-5,-1
NA,0,NA,NA,NA,0,0,-3,0
relative_time::0,0.6257315459619733,0.0990189609870392,6.319310359597457,2.7484646132997173e-10,0.4316325700055337,0.819830521918413,0,1
relative_time::3,0.9137264200838939,0.13586931635705854,6.7250387694795,1.8593059275026118e-11,0.647392630010511,1.180060210157277,3,2
relative_time::5,2.287869252982828,0.17028466761527952,13.435556383454099,9.008013063446655e-41,1.9540737932472456,2.6216647127184105,5,3
