term,estimate,std.error,statistic,p.value,conf.low,conf.high,relative_time,visual_time
relative_time::-5,-0.20010693773472266,0.29546783759043915,-0.6772545511775789,0.4982965954558408,-0.7794466049095856,0.3792327294401403,-5,-1
NA,0,NA,NA,NA,0,0,-3,0
relative_time::0,0.3959604865547183,0.16735544481362066,2.3659850863871745,0.018045284630650114,0.0678176724707753,0.7241033006386614,0,1
relative_time::3,1.3539073786193174,0.30539635726394093,4.4332793971383015,9.613535428354043e-6,0.7551003293764316,1.9527144278622033,3,2
relative_time::5,0.2792750685904039,0.39170067338552833,0.7129808232816838,0.47591298428946827,-0.4887534911403379,1.0473036283211457,5,3
