term,estimate,std.error,statistic,p.value,conf.low,conf.high,relative_time,visual_time
relative_time::-5,-0.18395272022662718,0.14503344891415385,-1.268346864836055,0.20473459807020947,-0.468283563220578,0.10037812276732366,-5,-1
NA,0,NA,NA,NA,0,0,-3,0
relative_time::0,-0.0283509149874451,0.1302571471664924,-0.21765343095690143,0.8277082483140619,-0.28371355537916465,0.22701172540427447,0,1
relative_time::3,0.8396875695530678,0.19561173937376977,4.292623603477166,1.799964356357172e-5,0.4562005107258461,1.2231746283802893,3,2
relative_time::5,1.2226427652801928,0.2524723018925907,4.842680785634623,1.3205800028650265e-6,0.7276834095785027,1.7176021209818828,5,3
