event_time,relative_time,estimate,conf.low,conf.high
-1,-5,0.09484668816129209,-0.22834191080526678,0.418035287127851
0,-3,0,0,0
1,0,0.9260410528575611,0.6495437104639409,1.2025383952511812
2,3,1.0387418268608903,0.5949094598254769,1.4825741938963037
3,5,1.0554394636532745,0.459782735941792,1.6510961913647568
