event_time,relative_time,estimate,conf.low,conf.high
-1,-5,-0.5618450715353493,-1.0653388337262943,-0.05835130934440447
0,-3,0,0,0
1,0,0.49870921928745765,0.03732515047047763,0.9600932881044377
2,3,0.5909907443437313,-0.20166668181506853,1.3836481705025312
3,5,-0.5489501634395328,-1.8658528289287883,0.7679525020497227
