event_time,relative_time,estimate,conf.low,conf.high
-1,-5,-0.0698090357543985,-0.3061812414115724,0.16656316990277542
0,-3,0,0,0
1,0,0.36676481136539485,0.12007661741986497,0.6134530053109247
2,3,0.6151393635988539,0.19574464664859348,1.0345340805491143
3,5,0.788810523426749,0.17541305828761433,1.4022079885658836
