event_time,relative_time,estimate,conf.low,conf.high
-1,-5,-0.2858086747129607,-0.6819859070296891,0.11036855760376774
0,-3,0,0,0
1,0,0.6583580085000111,0.2957827722938247,1.0209332447061976
2,3,1.0791404376404734,0.3306871129359561,1.8275937623449907
3,5,0.7420190325725847,-0.31707062047180223,1.8011086856169718
