event_time,relative_time,estimate,conf.low,conf.high
-1,-5,1.1464346583978142,0.6928480441640599,1.6000212726315686
0,-3,0,0,0
1,0,-0.6312155666527139,-1.0340193046888775,-0.22841182861655052
2,3,-1.8631320828941471,-2.612522619958373,-1.1137415458299216
3,5,-2.2652762376373383,-3.407932209063527,-1.1226202662111495
