event_time,relative_time,estimate,conf.low,conf.high
-1,-5,1.6599350254536287,0.7009274217946126,2.6189426291126447
0,-3,0,0,0
1,0,1.0089450446399841,0.20843169605486234,1.809458393225106
2,3,0.7730575365948079,-0.6303896072896807,2.1765046804792965
3,5,0.7071223386617644,-1.2392820620361338,2.6535267393596627
